"Station Name","TORONTO BUTTONVILLE A"
"Province","ONTARIO"
"Current Station Operator","NAV Canada"
"Latitude","43.86"
"Longitude","-79.37"
"Elevation","198.10"
"Climate Identifier","6158410"
"WMO Identifier","71639"
"TC Identifier","YKZ"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2018-02-14","2018","02","14","","5.4","","-6.2","","-0.4","","18.4","","0.0","","0.0","","0.0","","0.0","","16","","24","","35",""
"2018-02-15","2018","02","15","","8.4","","2.2","","5.3","","12.7","","0.0","","0.0","","0.0","","0.0","","14","","22","","39",""
"2018-02-16","2018","02","16","","2.8","","-7.3","","-2.3","","20.3","","0.0","","0.0","","0.0","T","0.0","T","7","","31","","63",""
"2018-02-17","2018","02","17","","-1.0","","-10.8","","-5.9","","23.9","","0.0","","0.0","","0.0","T","0.0","T","7","","21","","35",""
"2018-02-18","2018","02","18","","3.5","","-2.3","","0.6","","17.4","","0.0","","0.0","","0.2","","0.2","","6","","25","","33",""
"2018-02-19","2018","02","19","","4.2","","-3.5","","0.4","","17.6","","0.0","","9.4","","0.0","","9.4","","4","","","","<31",""
"2018-02-20","2018","02","20","","15.9","","3.0","","9.5","","8.5","","0.0","","10.0","","0.0","","10.0","","1","","19","","41",""
"2018-02-21","2018","02","21","","14.4","","-3.0","","5.7","","12.3","","0.0","","6.8","","0.0","","6.8","","0","T","35","","61",""
"2018-02-22","2018","02","22","","1.3","","-3.3","","-1.0","","19.0","","0.0","","0.0","","0.0","","0.0","","","","36","","30",""
"2018-02-23","2018","02","23","","5.6","","-2.8","","1.4","","16.6","","0.0","","3.2","","0.0","","3.2","","","","11","","44",""
"2018-02-24","2018","02","24","","5.0","","0.2","","2.6","","15.4","","0.0","","0.0","T","0.0","","0.0","T","","","9","","50",""
"2018-02-25","2018","02","25","","11.5","","0.1","","5.8","","12.2","","0.0","","4.0","","0.0","","4.0","","","","10","","61",""
"2018-02-26","2018","02","26","","7.1","","-1.8","","2.7","","15.3","","0.0","","0.0","","0.0","","0.0","","","","25","","39",""
"2018-02-27","2018","02","27","","13.4","","-3.2","","5.1","","12.9","","0.0","","0.0","","0.0","","0.0","","","","23","","52",""
"2018-02-28","2018","02","28","","15.7","","1.3","","8.5","","9.5","","0.0","","0.0","","0.0","","0.0","","","","33","","39",""
"2018-03-01","2018","03","01","","4.4","","-2.0","","1.2","","16.8","","0.0","","0.0","","0.4","","0.4","","0","T","2","","50",""
"2018-03-02","2018","03","02","","2.6","","-2.2","","0.2","","17.8","","0.0","","0.0","","0.2","","0.2","","0","T","0","","61",""
"2018-03-03","2018","03","03","","3.2","","-4.1","","-0.5","","18.5","","0.0","","0.0","","0.0","","0.0","","","","34","","52",""
"2018-03-04","2018","03","04","","1.5","","-5.0","","-1.8","","19.8","","0.0","","0.0","","0.0","","0.0","","","","35","","52",""
"2018-03-05","2018","03","05","","2.2","","-6.9","","-2.4","","20.4","","0.0","","0.0","","0.0","","0.0","","","","36","","44",""
"2018-03-06","2018","03","06","","1.2","","-2.7","","-0.8","","18.8","","0.0","","0.0","","0.0","T","0.0","T","0","T","10","","46",""
"2018-03-07","2018","03","07","","3.1","","-0.8","","1.2","","16.8","","0.0","","0.0","","0.4","","0.4","","","","24","","32",""
"2018-03-08","2018","03","08","","-0.8","","-3.2","","-2.0","","20.0","","0.0","","0.0","","0.0","T","0.0","T","","","32","","35",""
"2018-03-09","2018","03","09","","3.2","","-3.1","","0.1","","17.9","","0.0","","0.0","","1.2","","1.2","","0","T","32","","44",""
"2018-03-10","2018","03","10","","1.8","","-4.0","","-1.1","","19.1","","0.0","","0.0","","0.0","T","0.0","T","0","T","33","","41",""
"2018-03-11","2018","03","11","","2.3","","-5.7","","-1.7","","19.7","","0.0","","0.0","","0.0","T","0.0","T","","","35","","37",""
"2018-03-12","2018","03","12","","-0.4","","-4.9","","-2.7","","20.7","","0.0","","0.0","","1.4","","0.8","","1","","","","<31",""
"2018-03-13","2018","03","13","","1.8","","-3.8","","-1.0","","19.0","","0.0","","0.0","","0.8","","0.4","","1","","31","","44",""
"2018-03-14","2018","03","14","","0.4","","-4.5","","-2.1","","20.1","","0.0","","0.0","","1.2","","1.0","","1","","32","","57",""
"2018-03-15","2018","03","15","","3.7","","-5.5","","-0.9","","18.9","","0.0","","0.0","","0.0","T","0.0","T","0","T","32","","48",""
"2018-03-16","2018","03","16","","-0.9","","-8.3","","-4.6","","22.6","","0.0","","0.0","","0.2","","0.2","","0","T","31","","57",""
"2018-03-17","2018","03","17","","3.1","","-5.9","","-1.4","","19.4","","0.0","","0.0","","0.0","","0.0","","","","33","","57",""
"2018-03-18","2018","03","18","","7.3","","-5.3","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","","","33","","35",""
"2018-03-19","2018","03","19","","0.8","","-8.8","","-4.0","","22.0","","0.0","","0.0","","0.0","","0.0","","","","3","","33",""
"2018-03-20","2018","03","20","","3.4","","-7.9","","-2.3","","20.3","","0.0","","0.0","","0.0","","0.0","","","","10","","37",""
"2018-03-21","2018","03","21","","5.1","","-5.9","","-0.4","","18.4","","0.0","","0.0","","0.0","","0.0","","","","35","","39",""
"2018-03-22","2018","03","22","","3.9","","-4.9","","-0.5","","18.5","","0.0","","0.0","","0.0","","0.0","","","","32","","44",""
"2018-03-23","2018","03","23","","3.2","","-4.9","","-0.9","","18.9","","0.0","","0.0","","0.0","","0.0","","","","34","","46",""
"2018-03-24","2018","03","24","","1.6","","-6.5","","-2.5","","20.5","","0.0","","0.0","","0.0","","0.0","","","","35","","48",""
"2018-03-25","2018","03","25","","4.0","","-8.5","","-2.3","","20.3","","0.0","","0.0","","0.0","","0.0","","","","10","","33",""
"2018-03-26","2018","03","26","","8.0","","-4.0","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","","","9","","46",""
"2018-03-27","2018","03","27","","5.1","","2.1","","3.6","","14.4","","0.0","","4.0","","0.0","","4.0","","","","16","","39",""
"2018-03-28","2018","03","28","","8.4","","0.0","","4.2","","13.8","","0.0","","0.0","","0.0","","0.0","","","","34","","37",""
"2018-03-29","2018","03","29","","6.3","","-0.6","","2.9","","15.1","","0.0","","17.2","","0.0","","17.2","","","","34","","41",""
"2018-03-30","2018","03","30","","4.6","","-1.9","","1.4","","16.6","","0.0","","0.2","","0.0","","0.2","","","","33","","48",""
"2018-03-31","2018","03","31","","8.1","","-3.2","","2.5","","15.5","","0.0","","7.6","","0.0","","7.6","","","","18","","63",""
"2018-04-01","2018","04","01","","2.9","","-3.7","","-0.4","","18.4","","0.0","","0.0","","0.0","","0.0","","","","32","","65",""
"2018-04-02","2018","04","02","","7.0","","-4.6","","1.2","","16.8","","0.0","","0.0","","0.0","","0.0","","","","23","","33",""
"2018-04-03","2018","04","03","","4.6","","0.3","","2.5","","15.5","","0.0","","18.2","","0.4","","18.6","","","","8","","44",""
"2018-04-04","2018","04","04","","4.3","","-4.4","","-0.1","","18.1","","0.0","","0.0","","4.2","","4.2","","","","25","","91",""
"2018-04-05","2018","04","05","","1.1","","-7.5","","-3.2","","21.2","","0.0","","0.0","","0.4","","0.0","T","0","T","28","","41",""
"2018-04-06","2018","04","06","","4.0","","-3.8","","0.1","","17.9","","0.0","","0.0","","4.2","","2.6","","2","","30","","52",""
"2018-04-07","2018","04","07","","0.1","","-5.7","","-2.8","","20.8","","0.0","","0.0","","0.0","T","0.0","T","","","28","","57",""
"2018-04-08","2018","04","08","","0.3","","-5.1","","-2.4","","20.4","","0.0","","0.0","","0.0","T","0.0","T","","","28","","44",""
"2018-04-09","2018","04","09","","4.0","","-5.4","","-0.7","","18.7","","0.0","","0.0","","0.0","","0.0","","","","17","","30",""
"2018-04-10","2018","04","10","","5.5","","-2.9","","1.3","","16.7","","0.0","","0.0","","0.4","","0.4","","0","T","18","","37",""
"2018-04-11","2018","04","11","","5.3","","-2.7","","1.3","","16.7","","0.0","","1.8","","0.0","T","1.8","","","","22","","39",""
"2018-04-12","2018","04","12","","11.0","","-4.0","","3.5","","14.5","","0.0","","3.0","","0.0","","3.0","","","","32","","46",""
"2018-04-13","2018","04","13","","5.0","","1.2","","3.1","","14.9","","0.0","","11.7","","0.0","","11.7","","","","35","","43",""
