Date/Time,Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),Spd of Max Gust (km/h)
2014-04-29,2014,4,29,8.5,6.1,7.3,27.6,0.0,27.6,0.0,57
2014-04-30,2014,4,30,6.9,5.8,6.4,6.0,0.0,6.0,0.0,46
2014-05-01,2014,5,1,15.2,6.2,10.7,2.6,0.0,2.6,0.0,54
2014-05-02,2014,5,2,12.7,6.6,9.7,0.6,0.0,0.6,0.0,41
2014-05-03,2014,5,3,13.6,6.3,10.0,4.8,0.0,4.8,0.0,59
2014-05-04,2014,5,4,14.1,4.6,9.4,0.0,0.0,0.0,0.0,69
2014-05-05,2014,5,5,15.2,2.4,8.8,0.0,0.0,0.0,0.0,32
2014-05-06,2014,5,6,15.5,5.1,10.3,0.0,0.0,0.0,0.0,35
2014-05-07,2014,5,7,13.9,3.5,8.7,0.0,0.0,0.0,0.0,41
2014-05-08,2014,5,8,18.7,9.9,14.3,0.0,0.0,0.0,0.0,46
2014-05-09,2014,5,9,19.8,11.2,15.5,1.2,0.0,1.2,0.0,39
2014-05-10,2014,5,10,20.4,7.4,13.9,0.0,0.0,0.0,0.0,56
2014-05-11,2014,5,11,24.0,6.1,15.1,0.0,0.0,0.0,0.0,37
2014-05-12,2014,5,12,21.2,13.0,17.1,0.4,0.0,0.4,0.0,<31
2014-05-13,2014,5,13,20.8,12.2,16.5,5.4,0.0,5.4,0.0,52
2014-05-14,2014,5,14,19.1,10.4,14.8,12.0,0.0,12.0,0.0,48
2014-05-15,2014,5,15,19.6,10.4,15.0,12.6,0.0,12.6,0.0,48
2014-05-16,2014,5,16,13.2,4.0,8.6,3.8,0.0,3.8,0.0,37
2014-05-17,2014,5,17,13.9,2.0,8.0,0.0,0.0,0.0,0.0,41
2014-05-18,2014,5,18,15.0,4.1,9.6,1.4,0.0,1.4,0.0,35
2014-05-19,2014,5,19,21.8,7.5,14.7,0.0,0.0,0.0,0.0,43
2014-05-20,2014,5,20,18.4,9.7,14.1,1.2,0.0,1.2,0.0,33
2014-05-21,2014,5,21,20.1,11.2,15.7,0.0,0.0,0.0,0.0,<31
2014-05-22,2014,5,22,20.5,10.6,15.6,0.0,0.0,0.0,0.0,54
2014-05-23,2014,5,23,18.1,9.2,13.7,0.0,0.0,0.0,0.0,37
2014-05-24,2014,5,24,24.7,10.2,17.5,0.0,0.0,0.0,0.0,43
2014-05-25,2014,5,25,27.5,10.6,19.1,0.0,0.0,0.0,0.0,37
2014-05-26,2014,5,26,29.4,17.4,23.4,0.0,0.0,0.0,0.0,50
2014-05-27,2014,5,27,30.0,16.5,23.3,10.2,0.0,10.2,0.0,70
2014-05-28,2014,5,28,16.8,12.1,14.5,0.0,0.0,0.0,0.0,32
2014-05-29,2014,5,29,18.7,12.5,15.6,0.0,0.0,0.0,0.0,33
2014-05-30,2014,5,30,25.4,10.8,18.1,0.0,0.0,0.0,0.0,41
2014-05-31,2014,5,31,21.8,11.2,16.5,0.0,0.0,0.0,0.0,33
2014-06-01,2014,6,1,22.3,11.4,16.9,0.0,0.0,0.0,0.0,<31
2014-06-02,2014,6,2,29.7,13.3,21.5,3.4,0.0,3.4,0.0,52
2014-06-03,2014,6,3,28.2,12.5,20.4,5.8,0.0,5.8,0.0,61
2014-06-04,2014,6,4,22.4,12.2,17.3,0.0,0.0,0.0,0.0,48
2014-06-05,2014,6,5,18.0,11.0,14.5,0.0,0.0,0.0,0.0,54
2014-06-06,2014,6,6,25.1,9.4,17.3,0.0,0.0,0.0,0.0,35
2014-06-07,2014,6,7,25.2,11.0,18.1,0.0,0.0,0.0,0.0,<31
2014-06-08,2014,6,8,20.2,13.1,16.7,3.6,0.0,3.6,0.0,46
2014-06-09,2014,6,9,26.3,13.1,19.7,0.0,0.0,0.0,0.0,37
2014-06-10,2014,6,10,23.8,14.8,19.3,0.0,0.0,0.0,0.0,<31
2014-06-11,2014,6,11,24.3,16.0,20.2,24.2,0.0,24.2,0.0,35
2014-06-12,2014,6,12,26.9,16.5,21.7,0.0,0.0,0.0,0.0,39
2014-06-13,2014,6,13,24.2,11.5,17.9,0.0,0.0,0.0,0.0,46
2014-06-14,2014,6,14,19.8,10.7,15.3,0.0,0.0,0.0,0.0,39
2014-06-15,2014,6,15,21.1,9.7,15.4,0.0,0.0,0.0,0.0,<31
2014-06-16,2014,6,16,24.0,12.9,18.5,1.0,0.0,1.0,0.0,<31
2014-06-17,2014,6,17,31.4,16.5,24.0,22.8,0.0,22.8,0.0,85
2014-06-18,2014,6,18,25.6,17.2,21.4,0.2,0.0,0.2,0.0,48
2014-06-19,2014,6,19,24.5,14.3,19.4,0.0,0.0,0.0,0.0,37
2014-06-20,2014,6,20,21.0,12.1,16.6,0.0,0.0,0.0,0.0,<31
2014-06-21,2014,6,21,22.6,15.6,19.1,0.0,0.0,0.0,0.0,<31
2014-06-22,2014,6,22,25.7,13.5,19.6,0.0,0.0,0.0,0.0,<31
2014-06-23,2014,6,23,24.9,15.0,20.0,1.2,0.0,1.2,0.0,<31
2014-06-24,2014,6,24,28.5,17.4,23.0,12.8,0.0,12.8,0.0,67
2014-06-25,2014,6,25,23.1,18.4,20.8,21.6,0.0,21.6,0.0,<31
2014-06-26,2014,6,26,26.5,18.0,22.3,0.0,0.0,0.0,0.0,<31
2014-06-27,2014,6,27,27.5,16.2,21.9,0.0,0.0,0.0,0.0,<31
2014-06-28,2014,6,28,28.5,18.8,23.7,0.0,0.0,0.0,0.0,<31
2014-06-29,2014,6,29,30.3,20.3,25.3,0.4,0.0,0.4,0.0,44
2014-06-30,2014,6,30,30.8,21.5,26.2,0.0,0.0,0.0,0.0,46
2014-07-01,2014,7,1,29.3,22.0,25.7,6.6,0.0,6.6,0.0,50
2014-07-02,2014,7,2,29.8,17.7,23.8,0.6,0.0,0.6,0.0,54
2014-07-03,2014,7,3,23.0,12.5,17.8,0.4,0.0,0.4,0.0,48
2014-07-04,2014,7,4,24.1,12.0,18.1,0.0,0.0,0.0,0.0,48
2014-07-05,2014,7,5,27.3,12.4,19.9,0.0,0.0,0.0,0.0,57
2014-07-06,2014,7,6,28.2,15.6,21.9,0.0,0.0,0.0,0.0,50
2014-07-07,2014,7,7,29.4,19.7,24.6,11.0,0.0,11.0,0.0,48
2014-07-08,2014,7,8,25.4,15.4,20.4,5.2,0.0,5.2,0.0,65
2014-07-09,2014,7,9,22.5,14.4,18.5,0.0,0.0,0.0,0.0,39
2014-07-10,2014,7,10,21.4,12.0,16.7,0.0,0.0,0.0,0.0,<31
2014-07-11,2014,7,11,24.8,12.6,18.7,0.0,0.0,0.0,0.0,<31
2014-07-12,2014,7,12,28.1,15.6,21.9,0.0,0.0,0.0,0.0,32
2014-07-13,2014,7,13,29.0,18.9,24.0,7.0,0.0,7.0,0.0,52
2014-07-14,2014,7,14,23.0,16.5,19.8,0.0,0.0,0.0,0.0,<31
2014-07-15,2014,7,15,25.2,13.8,19.5,4.2,0.0,4.2,0.0,65
2014-07-16,2014,7,16,22.3,12.2,17.3,0.2,0.0,0.2,0.0,43
2014-07-17,2014,7,17,24.4,10.9,17.7,0.0,0.0,0.0,0.0,43
2014-07-18,2014,7,18,24.6,11.9,18.3,0.0,0.0,0.0,0.0,32
2014-07-19,2014,7,19,21.6,15.9,18.8,7.4,0.0,7.4,0.0,<31
2014-07-20,2014,7,20,23.1,17.3,20.2,2.4,0.0,2.4,0.0,<31
2014-07-21,2014,7,21,27.6,15.7,21.7,0.0,0.0,0.0,0.0,<31
2014-07-22,2014,7,22,29.8,18.0,23.9,0.8,0.0,0.8,0.0,41
2014-07-23,2014,7,23,24.7,15.1,19.9,0.0,0.0,0.0,0.0,46
2014-07-24,2014,7,24,24.0,13.4,18.7,0.0,0.0,0.0,0.0,33
2014-07-25,2014,7,25,25.6,12.7,19.2,0.0,0.0,0.0,0.0,39
2014-07-26,2014,7,26,27.0,16.1,21.6,0.0,0.0,0.0,0.0,39
2014-07-27,2014,7,27,29.6,17.6,23.6,15.8,0.0,15.8,0.0,44
2014-07-28,2014,7,28,21.0,13.5,17.3,18.6,0.0,18.6,0.0,54
2014-07-29,2014,7,29,21.1,13.2,17.2,1.2,0.0,1.2,0.0,33
2014-07-30,2014,7,30,23.8,14.1,19.0,4.6,0.0,4.6,0.0,50
2014-07-31,2014,7,31,25.2,13.4,19.3,0.0,0.0,0.0,0.0,43
2014-08-01,2014,8,1,27.0,17.1,22.1,1.2,0.0,1.2,0.0,41
2014-08-02,2014,8,2,25.7,15.8,20.8,0.0,0.0,0.0,0.0,<31
2014-08-03,2014,8,3,27.1,18.0,22.6,0.0,0.0,0.0,0.0,<31
2014-08-04,2014,8,4,28.7,17.0,22.9,3.2,0.0,3.2,0.0,61
2014-08-05,2014,8,5,24.6,17.2,20.9,0.4,0.0,0.4,0.0,<31
2014-08-06,2014,8,6,25.4,15.7,20.6,0.0,0.0,0.0,0.0,35
2014-08-07,2014,8,7,24.5,15.6,20.1,0.0,0.0,0.0,0.0,37
2014-08-08,2014,8,8,25.0,14.1,19.6,0.0,0.0,0.0,0.0,<31
2014-08-09,2014,8,9,26.3,14.4,20.4,0.0,0.0,0.0,0.0,<31
2014-08-10,2014,8,10,26.9,14.2,20.6,0.0,0.0,0.0,0.0,<31
2014-08-11,2014,8,11,28.0,17.5,22.8,14.4,0.0,14.4,0.0,48
2014-08-12,2014,8,12,26.1,17.5,21.8,9.0,0.0,9.0,0.0,41
2014-08-13,2014,8,13,22.1,13.4,17.8,0.0,0.0,0.0,0.0,56
2014-08-14,2014,8,14,18.4,11.5,15.0,0.0,0.0,0.0,0.0,54
2014-08-15,2014,8,15,22.9,12.3,17.6,0.0,0.0,0.0,0.0,48
2014-08-16,2014,8,16,20.1,12.8,16.5,0.4,0.0,0.4,0.0,50
2014-08-17,2014,8,17,24.0,13.7,18.9,0.0,0.0,0.0,0.0,32
2014-08-18,2014,8,18,20.5,11.9,16.2,0.0,0.0,0.0,0.0,<31
2014-08-19,2014,8,19,23.1,11.9,17.5,0.2,0.0,0.2,0.0,33
2014-08-20,2014,8,20,25.3,17.1,21.2,6.8,0.0,6.8,0.0,32
2014-08-21,2014,8,21,27.0,17.9,22.5,0.0,0.0,0.0,0.0,35
2014-08-22,2014,8,22,25.4,16.8,21.1,0.0,0.0,0.0,0.0,<31
2014-08-23,2014,8,23,22.7,18.3,20.5,0.0,0.0,0.0,0.0,<31
2014-08-24,2014,8,24,25.3,17.7,21.5,0.0,0.0,0.0,0.0,37
2014-08-25,2014,8,25,27.6,16.2,21.9,0.0,0.0,0.0,0.0,32
2014-08-26,2014,8,26,32.2,19.0,25.6,0.0,0.0,0.0,0.0,41
2014-08-27,2014,8,27,25.6,11.9,18.8,0.0,0.0,0.0,0.0,41
2014-08-28,2014,8,28,22.7,12.1,17.4,0.0,0.0,0.0,0.0,43
2014-08-29,2014,8,29,22.8,11.6,17.2,0.0,0.0,0.0,0.0,<31
2014-08-30,2014,8,30,30.3,17.9,24.1,3.2,0.0,3.2,0.0,54
2014-08-31,2014,8,31,29.9,19.0,24.5,0.0,0.0,0.0,0.0,43
