"Station Name","TORONTO CITY"
"Province","ONTARIO"
"Latitude","43.67"
"Longitude","-79.40"
"Elevation","112.50"
"Climate Identifier","6158355"
"WMO Identifier","71508"
"TC Identifier","XTO"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2014-05-13","2014","05","13","","18.9","","11.2","","15.1","","2.9","","0.0","","","M","","M","5.9","","","","","M","","M"
"2014-05-14","2014","05","14","","20.4","","13.7","","17.1","","0.9","","0.0","","","M","","M","14.4","","","","","M","","M"
"2014-05-15","2014","05","15","","21.0","","10.4","","15.7","","2.3","","0.0","","","M","","M","11.1","","","","","M","","M"
"2014-05-16","2014","05","16","","13.5","","5.4","","9.5","","8.5","","0.0","","","M","","M","3.1","","","","","M","","M"
"2014-05-17","2014","05","17","","12.0","","4.1","","8.1","","9.9","","0.0","","","M","","M","0.0","","","","","M","","M"
"2014-05-18","2014","05","18","","15.1","","5.6","","10.4","","7.6","","0.0","","","M","","M","0.9","","","","","M","","M"
"2014-05-19","2014","05","19","","21.2","","8.3","","14.8","","3.2","","0.0","","","M","","M","0.4","","","","","M","","M"
"2014-05-20","2014","05","20","","19.4","","12.7","","16.1","","1.9","","0.0","","","M","","M","0.9","","","","","M","","M"
"2014-05-21","2014","05","21","","20.0","","11.6","","15.8","","2.2","","0.0","","","M","","M","0.3","","","","","M","","M"
"2014-05-22","2014","05","22","","21.7","","10.9","","16.3","","1.7","","0.0","","","M","","M","0.0","","","","","M","","M"
"2014-05-23","2014","05","23","","17.5","","10.7","","14.1","","3.9","","0.0","","","M","","M","0.0","","","","","M","","M"
"2014-05-24","2014","05","24","","23.5","","11.1","","17.3","","0.7","","0.0","","","M","","M","0.0","","","","","M","","M"
"2014-05-25","2014","05","25","","25.3","","12.1","","18.7","","0.0","","0.7","","","M","","M","0.0","","","","","M","","M"
"2014-05-26","2014","05","26","","30.1","","16.2","","23.2","","0.0","","5.2","","","M","","M","0.2","","","","","M","","M"
"2014-05-27","2014","05","27","","26.0","","18.5","","22.3","","0.0","","4.3","","","M","","M","4.3","","","","","M","","M"
"2014-05-28","2014","05","28","","16.8","E","13.9","E","15.4","E","2.6","E","0.0","E","","M","","M","0.0","","","","","M","","M"
"2014-05-29","2014","05","29","","18.0","","13.2","","15.6","","2.4","","0.0","","","M","","M","","M","","","","M","","M"
"2014-05-30","2014","05","30","","25.3","","12.5","","18.9","","0.0","","0.9","","","M","","M","0.0","","","","","M","","M"
"2014-05-31","2014","05","31","","22.5","","15.3","","18.9","","0.0","","0.9","","","M","","M","0.0","","","","","M","","M"
"2014-06-01","2014","06","01","","22.9","","12.4","","17.7","","0.3","","0.0","","","M","","M","0.2","","","","","M","","M"
"2014-06-02","2014","06","02","","26.9","","15.0","","21.0","","0.0","","3.0","","","M","","M","0.0","","","","","M","","M"
"2014-06-03","2014","06","03","","27.4","","14.9","","21.2","","0.0","","3.2","","","M","","M","5.4","","","","","M","","M"
"2014-06-04","2014","06","04","","23.2","","13.1","","18.2","","0.0","","0.2","","","M","","M","0.0","","","","","M","","M"
"2014-06-05","2014","06","05","","18.5","","12.1","","15.3","","2.7","","0.0","","","M","","M","0.0","","","","","M","","M"
"2014-06-06","2014","06","06","","23.9","","12.0","","18.0","","0.0","","0.0","","","M","","M","0.0","","","","","M","","M"
"2014-06-07","2014","06","07","","25.1","","13.4","","19.3","","0.0","","1.3","","","M","","M","0.0","","","","","M","","M"
"2014-06-08","2014","06","08","","20.5","","15.9","","18.2","","0.0","","0.2","","","M","","M","0.2","","","","","M","","M"
"2014-06-09","2014","06","09","","26.0","","15.7","","20.9","","0.0","","2.9","","","M","","M","0.2","","","","","M","","M"
"2014-06-10","2014","06","10","","23.7","","16.8","","20.3","","0.0","","2.3","","","M","","M","0.0","","","","","M","","M"
"2014-06-11","2014","06","11","","22.9","","15.8","","19.4","","0.0","","1.4","","","M","","M","17.5","","","","","M","","M"
"2014-06-12","2014","06","12","","25.4","","16.9","","21.2","","0.0","","3.2","","","M","","M","0.9","","","","","M","","M"
"2014-06-13","2014","06","13","","24.8","","12.7","","18.8","","0.0","","0.8","","","M","","M","0.0","","","","","M","","M"
"2014-06-14","2014","06","14","","20.2","","11.6","","15.9","","2.1","","0.0","","","M","","M","0.0","","","","","M","","M"
"2014-06-15","2014","06","15","","20.5","","12.4","","16.5","","1.5","","0.0","","","M","","M","0.2","","","","","M","","M"
"2014-06-16","2014","06","16","","23.3","","14.1","","18.7","","0.0","","0.7","","","M","","M","0.5","","","","","M","","M"
"2014-06-17","2014","06","17","","27.4","","16.2","","21.8","","0.0","","3.8","","","M","","M","22.7","","","","","M","","M"
"2014-06-18","2014","06","18","","23.9","","18.6","","21.3","","0.0","","3.3","","","M","","M","0.0","","","","","M","","M"
"2014-06-19","2014","06","19","","23.8","","16.8","","20.3","","0.0","","2.3","","","M","","M","0.7","","","","","M","","M"
"2014-06-20","2014","06","20","","21.6","","15.5","","18.6","","0.0","","0.6","","","M","","M","0.2","","","","","M","","M"
"2014-06-21","2014","06","21","","23.2","","16.5","","19.9","","0.0","","1.9","","","M","","M","0.0","","","","","M","","M"
"2014-06-22","2014","06","22","","25.8","","14.6","","20.2","","0.0","","2.2","","","M","","M","0.2","","","","","M","","M"
"2014-06-23","2014","06","23","","24.1","","17.0","","20.6","","0.0","","2.6","","","M","","M","2.8","","","","","M","","M"
"2014-06-24","2014","06","24","","27.9","","18.4","","23.2","","0.0","","5.2","","","M","","M","2.6","","","","","M","","M"
"2014-06-25","2014","06","25","","23.7","","19.3","","21.5","","0.0","","3.5","","","M","","M","34.1","","","","","M","","M"
"2014-06-26","2014","06","26","","27.0","","18.8","","22.9","","0.0","","4.9","","","M","","M","0.2","","","","","M","","M"
"2014-06-27","2014","06","27","","27.1","","17.6","","22.4","","0.0","","4.4","","","M","","M","0.2","","","","","M","","M"
"2014-06-28","2014","06","28","","28.8","","20.4","","24.6","","0.0","","6.6","","","M","","M","0.5","","","","","M","","M"
"2014-06-29","2014","06","29","","29.8","","20.9","","25.4","","0.0","","7.4","","","M","","M","6.3","","","","","M","","M"
"2014-06-30","2014","06","30","","29.5","","21.4","","25.5","","0.0","","7.5","","","M","","M","0.0","","","","","M","","M"
"2014-07-01","2014","07","01","","30.3","","22.6","","26.5","","0.0","","8.5","","","M","","M","1.5","","","","","M","","M"
"2014-07-02","2014","07","02","","29.2","","19.5","","24.4","","0.0","","6.4","","","M","","M","0.0","","","","","M","","M"
"2014-07-03","2014","07","03","","23.5","","13.8","","18.7","","0.0","","0.7","","","M","","M","0.3","","","","","M","","M"
"2014-07-04","2014","07","04","","24.3","","12.9","","18.6","","0.0","","0.6","","","M","","M","0.0","","","","","M","","M"
"2014-07-05","2014","07","05","","26.8","","15.5","","21.2","","0.0","","3.2","","","M","","M","0.0","","","","","M","","M"
"2014-07-06","2014","07","06","","26.9","","17.2","","22.1","","0.0","","4.1","","","M","","M","0.0","","","","","M","","M"
"2014-07-07","2014","07","07","","28.4","","18.4","","23.4","","0.0","","5.4","","","M","","M","10.1","","","","","M","","M"
"2014-07-08","2014","07","08","","23.7","","16.6","","20.2","","0.0","","2.2","","","M","","M","17.7","","","","","M","","M"
"2014-07-09","2014","07","09","","23.3","","15.7","","19.5","","0.0","","1.5","","","M","","M","0.4","","","","","M","","M"
"2014-07-10","2014","07","10","","22.1","","13.0","","17.6","","0.4","","0.0","","","M","","M","0.0","","","","","M","","M"
"2014-07-11","2014","07","11","","24.7","","14.6","","19.7","","0.0","","1.7","","","M","","M","0.0","","","","","M","","M"
"2014-07-12","2014","07","12","","27.8","","16.6","","22.2","","0.0","","4.2","","","M","","M","0.0","","","","","M","","M"
"2014-07-13","2014","07","13","","29.5","","20.2","","24.9","","0.0","","6.9","","","M","","M","5.3","","","","","M","","M"
"2014-07-14","2014","07","14","","22.3","","17.3","","19.8","","0.0","","1.8","","","M","","M","0.0","","","","","M","","M"
"2014-07-15","2014","07","15","","25.3","","15.7","","20.5","","0.0","","2.5","","","M","","M","5.8","","","","","M","","M"
"2014-07-16","2014","07","16","","21.1","","14.2","","17.7","","0.3","","0.0","","","M","","M","2.9","","","","","M","","M"
"2014-07-17","2014","07","17","","22.9","","11.7","","17.3","","0.7","","0.0","","","M","","M","0.2","","","","","M","","M"
"2014-07-18","2014","07","18","","24.4","","12.7","","18.6","","0.0","","0.6","","","M","","M","0.0","","","","","M","","M"
"2014-07-19","2014","07","19","","20.9","","17.5","","19.2","","0.0","","1.2","","","M","","M","7.3","","","","","M","","M"
"2014-07-20","2014","07","20","","24.4","","17.8","","21.1","","0.0","","3.1","","","M","","M","0.2","","","","","M","","M"
"2014-07-21","2014","07","21","","27.7","","17.2","","22.5","","0.0","","4.5","","","M","","M","0.2","","","","","M","","M"
"2014-07-22","2014","07","22","","30.0","","19.2","","24.6","","0.0","","6.6","","","M","","M","1.5","","","","","M","","M"
"2014-07-23","2014","07","23","","24.6","","17.0","","20.8","","0.0","","2.8","","","M","","M","0.2","","","","","M","","M"
"2014-07-24","2014","07","24","","22.6","","15.0","","18.8","","0.0","","0.8","","","M","","M","","M","","","","M","","M"
"2014-07-25","2014","07","25","","25.0","","13.9","","19.5","","0.0","","1.5","","","M","","M","0.0","","","","","M","","M"
